AL,GN,GENE_ID,NCBI_SEQ_ID
  432    , 34      ,144      , 16080446
 9905    , 34      ,144      ,305676005
 2357    , 34      ,144      , 52787349
10073    , 35      ,145      ,320450963
 3884    , 35      ,145      ,134097762
 1096    , 35      ,145      , 29829723
 5111    , 35      ,145      ,183980539
 4130    , 35      ,145      ,148660013
 1189    , 35      ,145      , 31791426
 3769    , 35      ,145      ,121636161
 6910    , 35      ,145      ,224988634
  123    , 35      ,145      , 15607389
 8228    , 35      ,145      ,260866854
 7661    , 35      ,145      ,254791869
 7459    , 35      ,145      ,238899988
 4924    , 35      ,145      ,170080390
  466    , 35      ,145      , 16128698
 8638    , 35      ,145      ,291281655
 7560    , 35      ,145      ,254160793
 8028    , 35      ,145      ,260842930
 5964    , 35      ,145      ,218553250
 6270    , 35      ,145      ,218694147
 1097    , 35      ,145      , 29829940
 6371    , 35      ,145      ,218699078
 8128    , 35      ,145      ,260853958
 3972    , 35      ,145      ,134103015
 5138    , 35      ,145      ,183981223
10676    , 35      ,145      ,340786938
 3857    , 35      ,145      ,121639242
 6472    , 35      ,145      ,218704040
 2807    , 35      ,145      , 86359476
 5430    , 35      ,145      ,190893744
 6663    , 35      ,145      ,222087467
 9043    , 35      ,145      ,294676290
 3360    , 35      ,145      ,110678934
 4022    , 35      ,145      ,148251847
  947    , 35      ,145      , 27375625
 1651    , 35      ,145      , 39933294
 5757    , 35      ,145      ,209967180
10618    , 35      ,145      ,340628302
 4722    , 35      ,145      ,162147199
 4390    , 35      ,145      ,152980484
10409    , 35      ,145      ,339326619
 2965    , 35      ,145      , 94311420
 3599    , 35      ,145      ,119897842
10529    , 35      ,145      ,339633326
 4221    , 35      ,145      ,148663182
  202    , 35      ,145      , 15610454
 6999    , 35      ,145      ,224991739
 1279    , 35      ,145      , 31794499
 9478    , 35      ,145      ,300312277
 4660    , 35      ,145      ,161486279
 3453    , 35      ,145      ,117622917
 3262    , 35      ,145      ,110668358
 6066    , 35      ,145      ,218557639
  846    , 35      ,145      , 21675074
 4885    , 35      ,145      ,162456591
 7044    , 35      ,145      ,225619902
  363    , 35      ,145      , 15899114
10300    , 35      ,145      ,338174048
 9303    , 35      ,145      ,297621991
 9894    , 35      ,145      ,305675433
 7770    , 35      ,145      ,255767656
 4509    , 35      ,145      ,154686979
 9993    , 35      ,145      ,308174541
 1177    , 35      ,145      , 29833850
 4899    , 35      ,145      ,163119579
 4615    , 35      ,145      ,157693262
 2831    , 35      ,145      , 91209757
 2131    , 35      ,145      , 52140988
 6796    , 35      ,145      ,222097983
 1898    , 35      ,145      , 49478676
 9199    , 35      ,145      ,295706808
 8985    , 35      ,145      ,294501460
 7363    , 35      ,145      ,226311271
 1392    , 35      ,145      , 32476490
 2345    , 35      ,145      , 52786724
 4859    , 35      ,145      ,162454836
 7117    , 35      ,145      ,225871798
 8526    , 35      ,145      ,288553646
 1453    , 35      ,145      , 33240149
 7270    , 35      ,145      ,226227074
 6168    , 35      ,145      ,218688517
 5779    , 35      ,145      ,215485742
 2465    , 35      ,145      , 62179308
 2701    , 35      ,145      , 76802766
 8887    , 35      ,145      ,292656923
 3295    , 35      ,145      ,110668882
 9714    , 35      ,145      ,302035694
 3536    , 35      ,145      ,118431269
 5016    , 35      ,145      ,172035579
 8761    , 35      ,145      ,291616726
 6879    , 35      ,145      ,224370321
 1623    , 35      ,145      , 34558214
 3174    , 35      ,145      ,110638860
 1798    , 35      ,145      , 45657855
 4238    , 35      ,145      ,150024206
10783    , 35      ,145      ,347535071
 3739    , 35      ,145      ,120437474
 7045    , 35      ,145      ,225619903
  581    , 35      ,145      , 16330111
 5231    , 35      ,145      ,189218403
 7346    , 36      ,146      ,226310126
 8466    , 36      ,146      ,281492222
  274    , 36      ,146      , 15673623
10167    , 36      ,146      ,328957932
 7927    , 36      ,146      ,258539347
 7807    , 36      ,146      ,258508074
 5072    , 36      ,146      ,172038729
 8362    , 36      ,146      ,270308146
 1502    , 36      ,146      , 33241068
 2610    , 36      ,146      , 73748644
 4099    , 36      ,146      ,148256652
 8579    , 36      ,146      ,288554943
 1040    , 36      ,146      , 27380801
  607    , 36      ,146      , 16331075
 6702    , 36      ,146      ,222094049
 2225    , 36      ,146      , 52144956
  392    , 36      ,146      , 16077712
 9651    , 36      ,146      ,301052002
 8921    , 36      ,146      ,294497095
 9134    , 36      ,146      ,295702460
 4565    , 36      ,146      ,157691388
 2287    , 36      ,146      , 52784496
 2029    , 36      ,146      , 52079128
 9946    , 36      ,146      ,308172529
 4452    , 36      ,146      ,154685141
 9845    , 36      ,146      ,305673346
10239    , 36      ,146      ,337737038
 5932    , 36      ,146      ,217077609
 7024    , 36      ,146      ,225619369
 9594    , 36      ,146      ,300870937
 1723    , 36      ,146      , 39936878
 1912    , 36      ,146      , 49479101
 2785    , 36      ,146      , 86357888
 1211    , 36      ,146      , 31791965
 6634    , 36      ,146      ,222086127
 5406    , 36      ,146      ,190891973
 1361    , 36      ,146      , 32475318
 7279    , 36      ,146      ,226227137
 9226    , 36      ,146      ,297620268
  740    , 36      ,146      , 20092766
  323    , 36      ,146      , 15897185
 5324    , 36      ,146      ,189220313
 1770    , 36      ,146      , 45656902
   50    , 36      ,146      , 15606039
 1564    , 36      ,146      , 34556845
 3041    , 36      ,146      ,109947032
 9344    , 36      ,146      ,298735888
10083    , 36      ,146      ,320451232
 4884    , 36      ,146      ,162456571
 1173    , 36      ,146      , 29833619
 5205    , 36      ,146      ,183984884
10880    , 36      ,146      ,352681496
  142    , 36      ,146      , 15607917
 5747    , 36      ,146      ,209966644
10559    , 36      ,146      ,340625796
 4744    , 36      ,146      ,162147738
 9073    , 36      ,146      ,294677679
 5591    , 36      ,146      ,197118714
  794    , 36      ,146      , 21673817
 7184    , 36      ,146      ,225874039
 3380    , 36      ,146      ,110679795
 9761    , 36      ,146      ,302036740
10470    , 36      ,146      ,339630847
 3791    , 36      ,146      ,121636701
 6932    , 36      ,146      ,224989173
 4152    , 36      ,146      ,148660554
 7435    , 37      ,147      ,229259640
 8476    , 37      ,147      ,281492361
 1501    , 37      ,147      , 33241058
 9369    , 37      ,147      ,298736532
 3079    , 37      ,147      ,109947723
 1560    , 37      ,147      , 34556754
 7430    , 37      ,147      ,226315039
 5260    , 37      ,147      ,189218854
 1181    , 37      ,147      , 30024053
 9044    , 37      ,147      ,294676298
 6583    , 37      ,147      ,222085042
 4031    , 37      ,147      ,148252429
 1665    , 37      ,147      , 39933923
 2738    , 37      ,147      , 86356510
 5359    , 37      ,147      ,190890575
 5749    , 37      ,147      ,209966765
 4712    , 37      ,147      ,162146975
 7309    , 37      ,147      ,226227896
 7094    , 37      ,147      ,225621092
 9807    , 37      ,147      ,302039015
 3347    , 37      ,147      ,110678644
 3114    , 37      ,147      ,110636604
 9220    , 37      ,147      ,295707214
10261    , 37      ,147      ,337738079
 9916    , 37      ,147      ,305676310
  443    , 37      ,147      , 16080740
 4532    , 37      ,147      ,154687802
10015    , 37      ,147      ,308175415
 2101    , 37      ,147      , 52082218
 2368    , 37      ,147      , 52787610
 4638    , 37      ,147      ,157694083
 9006    , 37      ,147      ,294501866
 9705    , 37      ,147      ,301056779
 3746    , 37      ,147      ,120437594
 2111    , 37      ,147      , 52140250
 6818    , 37      ,147      ,222098782
 8548    , 37      ,147      ,288554391
10171    , 37      ,147      ,328957990
 7929    , 37      ,147      ,258539387
 7809    , 37      ,147      ,258508172
 5466    , 37      ,147      ,191638155
 5886    , 37      ,147      ,217076677
 4323    , 37      ,147      ,150026490
10785    , 37      ,147      ,347535110
 1980    , 37      ,147      , 49481653
 1094    , 37      ,147      , 29829429
 4879    , 37      ,147      ,162456262
 5630    , 37      ,147      ,197120292
 3937    , 37      ,147      ,134101798
 6135    , 37      ,147      ,218560813
 6238    , 37      ,147      ,218692026
 2536    , 37      ,147      , 62182353
 8720    , 37      ,147      ,291615574
 5643    , 37      ,147      ,209963707
 4161    , 37      ,147      ,148661092
10478    , 37      ,147      ,339631372
  150    , 37      ,147      , 15608444
 1220    , 37      ,147      , 31792497
 2901    , 37      ,147      , 91213265
 3800    , 37      ,147      ,121637233
10567    , 37      ,147      ,340626320
 5196    , 37      ,147      ,183984064
 1387    , 37      ,147      , 32476310
 1317    , 37      ,147      , 32473396
 3967    , 37      ,147      ,134102722
 9263    , 37      ,147      ,297621348
 5329    , 37      ,147      ,189220428
 8343    , 37      ,147      ,270307921
 2588    , 37      ,147      , 73748397
 6941    , 37      ,147      ,224989708
  925    , 37      ,147      , 26250484
   33    , 37      ,147      , 15605749
 5848    , 37      ,147      ,215489076
 3515    , 37      ,147      ,117626009
 7120    , 37      ,147      ,225871971
 9522    , 37      ,147      ,300313652
 4400    , 37      ,147      ,152980638
 3557    , 37      ,147      ,119896445
10448    , 37      ,147      ,339327674
 3005    , 37      ,147      , 94312431
 6443    , 37      ,147      ,218702588
 6542    , 37      ,147      ,218707384
 8297    , 37      ,147      ,260870472
10720    , 37      ,147      ,340789577
 8192    , 37      ,147      ,260857847
 6033    , 37      ,147      ,218556309
 6339    , 37      ,147      ,218697464
 7731    , 37      ,147      ,254795744
 7629    , 37      ,147      ,254163690
 7528    , 37      ,147      ,238902829
 8708    , 37      ,147      ,291285162
 4990    , 37      ,147      ,170083239
 8092    , 37      ,147      ,260846477
  530    , 37      ,147      , 16131606
10207    , 38      ,148      ,337735733
  657    , 38      ,148      , 19703762
 8436    , 38      ,148      ,281491569
  247    , 38      ,148      , 15673051
 7947    , 38      ,148      ,258539666
 7827    , 38      ,148      ,258508453
 5483    , 38      ,148      ,191638450
 1760    , 38      ,148      , 45656472
 3680    , 38      ,148      ,120435808
 5289    , 38      ,148      ,189219574
 5578    , 38      ,148      ,197118280
 9784    , 38      ,148      ,302037852
 7259    , 38      ,148      ,226226922
10158    , 38      ,148      ,328957535
 5882    , 38      ,148      ,217076622
 7403    , 38      ,148      ,226313360
 8515    , 38      ,148      ,288553135
 2151    , 38      ,148      , 52141600
 2303    , 38      ,148      , 52785529
 2044    , 38      ,148      , 52080152
 9960    , 38      ,148      ,308173512
 4468    , 38      ,148      ,154685966
 7757    , 38      ,148      ,255767363
 9860    , 38      ,148      ,305674281
 8963    , 38      ,148      ,294500998
 9177    , 38      ,148      ,295706347
 6775    , 38      ,148      ,222097334
 1892    , 38      ,148      , 49478433
 9677    , 38      ,148      ,301055379
 6865    , 38      ,148      ,224369867
  692    , 38      ,148      , 20089776
 5236    , 38      ,148      ,189218637
 1226    , 38      ,148      , 31792575
 4580    , 38      ,148      ,157692230
 3806    , 38      ,148      ,121637311
 6947    , 38      ,148      ,224989786
 3652    , 38      ,148      ,120434479
10483    , 38      ,148      ,339631448
 4167    , 38      ,148      ,148661172
 1448    , 38      ,148      , 33239965
  552    , 38      ,148      , 16329543
 3530    , 38      ,148      ,118430959
 5325    , 38      ,148      ,189220333
 3257    , 38      ,148      ,110667886
 3137    , 38      ,148      ,110637417
 3165    , 38      ,148      ,110638193
10925    , 38      ,148      ,352683121
  339    , 38      ,148      , 15897527
 9237    , 38      ,148      ,297620582
 1346    , 38      ,148      , 32474815
 1386    , 38      ,148      , 32476302
 3226    , 38      ,148      ,110667037
   60    , 38      ,148      , 15606174
 2626    , 38      ,148      , 73748889
 8377    , 38      ,148      ,270308370
 3047    , 38      ,148      ,109947117
 8871    , 38      ,148      ,292655956
 2406    , 38      ,148      , 55378921
  156    , 38      ,148      , 15608521
10572    , 38      ,148      ,340626395
 3903    , 38      ,148      ,134098651
 1167    , 38      ,148      , 29833406
 4841    , 38      ,148      ,162452545
 7164    , 38      ,148      ,225873613
 5162    , 38      ,148      ,183982209
  980    , 38      ,148      , 27377666
 4083    , 38      ,148      ,148256074
 4690    , 38      ,148      ,162145887
  795    , 38      ,148      , 21673868
10070    , 38      ,148      ,320450899
 1670    , 38      ,148      , 39934144
 2674    , 38      ,148      , 76801502
 1763    , 39      ,149      , 45656647
 2597    , 39      ,149      , 73748443
 8351    , 39      ,149      ,270307965
 3094    , 39      ,149      ,109948061
 3195    , 39      ,149      ,110639542
 4278    , 39      ,149      ,150025248
10798    , 39      ,149      ,347535710
