win_length,x,dXY,dXY_inv,vX,vX_inv,vY,vY_inv,q1,nx,ny
9,1826,0.0123457,0,-3.9638e-19,0,-1.66533e-15,0,0.0123457,79,2,0
9,1827,0.030161,0,0.00639122,0,9.49241e-15,0,0.0237697,79,2,0
9,1828,0.030161,0,0.00639122,0,1.10467e-14,0,0.0237697,79,2,0
9,1829,0.030161,0,0.00639122,0,9.54792e-15,0,0.0237697,79,2,0
9,1830,0.0522538,0,0.000649773,0,0.00112109,0,0.051604,38,43,0
9,1831,0.0522538,0,0.000649773,0,0.00112109,0,0.051604,38,43,0
9,1832,0.0522538,0,0.000649773,0,0.00112109,0,0.051604,38,43,0
9,1833,0.0493827,0,3.22125e-17,0,0.000649773,0,0.0493827,43,38,0
9,1834,0.0493827,0,1.57374e-17,0,0.000649773,0,0.0493827,43,38,0
9,1835,0.0493827,0,1.68439e-17,0,0.000649773,0,0.0493827,43,38,0
9,1836,0.0123457,0,5.90152e-18,0,4.56407e-17,0,0.0123457,43,38,0
9,1837,0.0123457,0,8.91375e-18,0,1.78457e-17,0,0.0123457,43,38,0
9,1838,0.0123457,0,-1.02047e-17,0,1.57926e-19,0,0.0123457,43,38,0
9,1839,0,0,0,0,0,0,0,31,50,0
9,1840,0,0,0,0,0,0,0,44,37,0
9,1841,0,0,0,0,0,0,0,45,36,0
9,1842,0,0,0,0,0,0,0,45,36,0
9,1843,0,0,0,0,0,0,0,48,33,0
9,1844,0,0,0,0,0,0,0,38,43,0
9,1845,0.0123457,0,4.43754e-18,0,6.91838e-17,0,0.0123457,52,29,0
9,1846,0.0398589,0,-1.51394e-15,0,0.00478491,0,0.0398589,11,70,0
9,1847,0.0952381,0,0.0191396,0,-4.52164e-16,0,0.0760985,70,11,0
9,1848,0.0952381,0,0.0191396,0,1.41301e-16,0,0.0760985,70,11,0
9,1849,0.0952381,0,-2.09933e-16,0,0.0191396,0,0.0952381,11,70,0
9,1850,0.0952381,0,0.0191396,0,-7.10543e-16,0,0.0760985,70,11,0
9,1851,0.0964727,0,3.87569e-16,0,0.0198604,0,0.0964727,11,70,0
9,1852,0.0964727,0,2.09933e-16,0,0.0198604,0,0.0964727,11,70,0
9,1853,0.0964727,0,0.0198604,0,-9.0029e-16,0,0.0766122,70,11,0
9,1854,0.0502646,0,0.00532168,0,9.08364e-17,0,0.0449429,70,11,0
9,1855,0.0130579,0,0.000474834,0,0.0060208,0,0.0125831,52,29,0
9,1856,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1857,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1858,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1859,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1860,0,0,0,0,0,0,0,40,41,0
9,1861,0,0,0,0,0,0,0,37,44,0
9,1862,0.0123457,0,8.03418e-19,0,1.48843e-16,0,0.0123457,67,14,0
9,1863,0.0449968,0,0.00261209,0,-2.16493e-16,0,0.0423847,76,5,0
9,1864,0.0653021,0,0.0100845,0,-1.01641e-14,0,0.0552177,76,5,0
9,1865,0.0653021,0,0.0100845,0,1.20459e-15,0,0.0552177,76,5,0
9,1866,0.0653021,0,0.0100845,0,6.71685e-16,0,0.0552177,76,5,0
9,1867,0.0653021,0,0.0100845,0,1.02696e-15,0,0.0552177,76,5,0
9,1868,0.0653021,0,0.0100845,0,1.7375e-15,0,0.0552177,76,5,0
9,1869,0.0660082,0,0.00972528,0,0.0164609,0,0.0562829,75,6,0
9,1870,0.0660082,0,0.00972528,0,0.0164609,0,0.0562829,75,6,0
9,1871,0.0246914,0,0.00556112,0,0.0164609,0,0.0191302,75,6,0
9,1872,0.0130071,0,4.44089e-17,0,0.000440917,0,0.0130071,25,56,0
9,1873,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1874,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1875,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1876,0.0128462,0,0.000333667,0,-5.28678e-17,0,0.0125125,74,7,0
9,1877,0.0128903,0,0.000363108,0,0.0265907,0,0.0125272,68,13,0
9,1878,0.0546502,0,0.00250918,0,-1.4803e-15,0,0.052141,75,6,0
9,1879,0.0552219,0,0.0021437,0,0.0141093,0,0.0530782,74,7,0
9,1880,0.0643739,0,0.0021437,0,0.031746,0,0.0622302,74,7,0
9,1881,0.129551,0,0.00851095,0,0.197531,0,0.121041,79,2,0
9,1882,0.129551,0,0.00851095,0,0.197531,0,0.121041,79,2,0
9,1883,0.129551,0,0.00851095,0,0.197531,0,0.121041,79,2,0
9,1884,0.130645,0,0.00895973,0,0.197531,0,0.121686,79,2,0
9,1885,0.17995,0,0.0197787,0,0.308642,0,0.160171,79,2,0
9,1886,0.207767,0,0.0195784,0,0.308642,0,0.188188,79,2,0
9,1887,0.185576,0,0.0353942,0,0.111111,0,0.150182,79,2,0
9,1888,0.0866923,0,0.00897868,0,0.0351405,0,0.0777136,11,70,0
9,1889,0.149983,0,0.0366485,0,0.0881834,0,0.113335,74,7,0
9,1890,0.254156,0,0.0372506,0,-7.40149e-15,0,0.216906,75,6,0
9,1891,0.377119,0,0.0372506,0,-8.28967e-15,0,0.339869,75,6,0
9,1892,0.377119,0,0.0372506,0,-5.68434e-15,0,0.339869,75,6,0
9,1893,0.402798,0,0.0503036,0,-2.96059e-16,0,0.352495,75,6,0
9,1894,0.331358,0,0.0406317,0,-3.20336e-14,0,0.290726,75,6,0
9,1895,0.315062,0,0.0304527,0,-6.75016e-15,0,0.284609,75,6,0
9,1896,0.255309,0,0.012706,0,-2.84217e-15,0,0.242603,75,6,0
9,1897,0.156049,0,0.012706,0,-1.1724e-14,0,0.143343,75,6,0
9,1898,0.0814815,0,0.012706,0,-6.01001e-15,0,0.0687754,75,6,0
9,1899,0.0255732,0,-8.15274e-16,0,0.00888248,0,0.0255732,25,56,0
9,1900,0.0216049,0,-3.23815e-16,0,0.00513067,0,0.0216049,25,56,0
9,1901,0.0216049,0,-4.4816e-16,0,0.00513067,0,0.0216049,25,56,0
9,1902,0.0130071,0,0.000440917,0,9.36288e-17,0,0.0125661,56,25,0
9,1903,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1904,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1905,0,0,0,0,0,0,0,44,37,0
9,1906,0,0,0,0,0,0,0,39,42,0
9,1907,0,0,0,0,0,0,0,27,54,0
9,1908,0,0,0,0,0,0,0,42,39,0
9,1909,0,0,0,0,0,0,0,40,41,0
9,1910,0,0,0,0,0,0,0,37,44,0
9,1911,0,0,0,0,0,0,0,35,46,0
9,1912,0.0123457,0,3.82347e-18,0,5.37205e-17,0,0.0123457,49,32,0
9,1913,0.0123457,0,4.2483e-18,0,7.16273e-17,0,0.0123457,49,32,0
9,1914,0.0123457,0,-1.51051e-17,0,7.16273e-18,0,0.0123457,49,32,0
9,1915,0.0123457,0,1.98254e-18,0,1.79068e-17,0,0.0123457,49,32,0
9,1916,0.0123457,0,-3.30424e-18,0,1.25348e-17,0,0.0123457,49,32,0
9,1917,0.0123457,0,-1.51051e-17,0,7.16273e-18,0,0.0123457,49,32,0
9,1918,0.0123457,0,3.06822e-18,0,3.58136e-17,0,0.0123457,49,32,0
9,1919,0.0123457,0,3.82347e-18,0,5.37205e-17,0,0.0123457,49,32,0
9,1920,0.0123457,0,5.00356e-18,0,4.65577e-17,0,0.0123457,49,32,0
9,1921,0,0,0,0,0,0,0,34,47,0
9,1922,0,0,0,0,0,0,0,34,47,0
9,1923,0,0,0,0,0,0,0,46,35,0
9,1924,0,0,0,0,0,0,0,35,46,0
9,1925,0,0,0,0,0,0,0,36,45,0
9,1926,0,0,0,0,0,0,0,41,40,0
9,1927,0,0,0,0,0,0,0,41,40,0
9,1928,0,0,0,0,0,0,0,43,38,0
9,1929,0,0,0,0,0,0,0,37,44,0
9,1930,0,0,0,0,0,0,0,34,47,0
9,1931,0,0,0,0,0,0,0,43,38,0
9,1932,0.0123457,0,6.27245e-19,0,9.35759e-17,0,0.0123457,60,21,0
9,1933,0.0487756,0,9.61219e-17,0,0.000404776,0,0.0487756,20,61,0
9,1934,0.0487756,0,1.24462e-16,0,0.000404776,0,0.0487756,20,61,0
9,1935,0.0528233,0,0.0019969,0,8.12216e-17,0,0.0508264,61,20,0
9,1936,0.0528233,0,0.0019969,0,2.3081e-16,0,0.0508264,61,20,0
9,1937,0.0528233,0,0.0019969,0,1.7413e-16,0,0.0508264,61,20,0
9,1938,0.0528233,0,0.0019969,0,1.08685e-16,0,0.0508264,61,20,0
9,1939,0.0528233,0,0.0019969,0,2.30225e-16,0,0.0508264,61,20,0
9,1940,0.0528233,0,0.0019969,0,9.93357e-17,0,0.0508264,61,20,0
9,1941,0.0147743,0,0.00153815,0,4.44089e-17,0,0.0132362,61,20,0
9,1942,0.0123457,0,1.1383e-19,0,-2.59052e-16,0,0.0123457,77,4,0
9,1943,0.0123457,0,-5.31207e-19,0,-2.59052e-16,0,0.0123457,77,4,0
9,1944,0,0,0,0,0,0,0,38,43,0
9,1945,0,0,0,0,0,0,0,49,32,0
9,1946,0,0,0,0,0,0,0,41,40,0
9,1947,0,0,0,0,0,0,0,40,41,0
9,1948,0,0,0,0,0,0,0,39,42,0
9,1949,0,0,0,0,0,0,0,43,38,0
9,1950,0,0,0,0,0,0,0,37,44,0
9,1951,0,0,0,0,0,0,0,51,30,0
9,1952,0,0,0,0,0,0,0,40,41,0
9,1953,0.0123457,0,-4.80096e-19,0,1.03621e-16,0,0.0123457,75,6,0
9,1954,0.0488954,0,0.000324886,0,-1.29341e-15,0,0.0485705,76,5,0
9,1955,0.0488954,0,0.000324886,0,-1.11577e-15,0,0.0485705,76,5,0
9,1956,0.0488954,0,0.000324886,0,-1.11577e-15,0,0.0485705,76,5,0
9,1957,0.0488954,0,0.000324886,0,-1.47105e-15,0,0.0485705,76,5,0
9,1958,0.0488954,0,0.000324886,0,-4.05231e-16,0,0.0485705,76,5,0
9,1959,0.0488954,0,0.000324886,0,-5.82867e-16,0,0.0485705,76,5,0
9,1960,0.0488954,0,0.000324886,0,-1.64868e-15,0,0.0485705,76,5,0
9,1961,0.0488954,0,0.000324886,0,-1.62093e-15,0,0.0485705,76,5,0
9,1962,0.0123457,0,0,0,-1.4988e-16,0,0.0123457,76,5,0
9,1963,0,0,0,0,0,0,0,43,38,0
9,1964,0,0,0,0,0,0,0,44,37,0
9,1965,0,0,0,0,0,0,0,42,39,0
9,1966,0,0,0,0,0,0,0,38,43,0
9,1967,0,0,0,0,0,0,0,41,40,0
9,1968,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1969,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1970,0.0123457,0,-3.9638e-19,0,0.0493827,0,0.0123457,79,2,0
9,1971,0.0123457,0,-3.60345e-19,0,0.0493827,0,0.0123457,79,2,0
9,1972,0.0123457,0,-5.04483e-19,0,0.0493827,0,0.0123457,79,2,0
9,1973,0.0123457,0,-4.68449e-19,0,0.0493827,0,0.0123457,79,2,0
9,1974,0.0123457,0,-3.9638e-19,0,0.0493827,0,0.0123457,79,2,0
9,1975,0.0123457,0,-4.32414e-19,0,0.0493827,0,0.0123457,79,2,0
9,1976,0.0123457,0,-2.16207e-19,0,0.0493827,0,0.0123457,79,2,0
9,1977,0.0130719,0,3.49656e-17,0,0.000484144,0,0.0130719,30,51,0
9,1978,0.0130719,0,1.91418e-17,0,0.000484144,0,0.0130719,30,51,0
9,1979,0.0123457,0,3.74428e-18,0,6.0488e-17,0,0.0123457,51,30,0
9,1980,0.0123457,0,4.2232e-18,0,6.45716e-17,0,0.0123457,51,30,0
9,1981,0.0123457,0,1.40193e-17,0,1.55686e-17,0,0.0123457,51,30,0
9,1982,0.0123457,0,3.65721e-18,0,8.49895e-17,0,0.0123457,51,30,0
9,1983,0.0123457,0,1.56737e-18,0,2.37358e-17,0,0.0123457,51,30,0
9,1984,0.0123457,0,5.57288e-18,0,7.27387e-17,0,0.0123457,51,30,0
9,1985,0.0123457,0,-6.87903e-18,0,1.35269e-17,0,0.0123457,51,30,0
9,1986,0.0123457,0,1.44924e-18,0,9.99201e-17,0,0.0123457,66,15,0
9,1987,0.0123457,0,5.17586e-19,0,1.16838e-16,0,0.0123457,66,15,0
9,1988,0.0123457,0,-3.62311e-19,0,1.25297e-16,0,0.0123457,66,15,0
9,1989,0.0493827,0,1.86331e-18,0,5.01186e-16,0,0.0493827,66,15,0
9,1990,0.0493827,0,2.07035e-18,0,4.67351e-16,0,0.0493827,66,15,0
9,1991,0.0493827,0,-6.21104e-19,0,4.33516e-16,0,0.0493827,66,15,0
9,1992,0.0493827,0,1.86331e-18,0,5.01186e-16,0,0.0493827,66,15,0
9,1993,0.0493827,0,-6.21104e-19,0,4.33516e-16,0,0.0493827,66,15,0
9,1994,0.0493827,0,2.27738e-18,0,4.33516e-16,0,0.0493827,66,15,0
9,1995,0.0129068,0,0.000374111,0,1.8398e-16,0,0.0125327,66,15,0
9,1996,0.0129068,0,0.000374111,0,8.24737e-17,0,0.0125327,66,15,0
9,1997,0.0129068,0,0.000374111,0,6.34413e-18,0,0.0125327,66,15,0
9,1998,0.0123457,0,-3.9638e-19,0,0.0493827,0,0.0123457,79,2,0
9,1999,0.0123457,0,-5.76552e-19,0,0.0493827,0,0.0123457,79,2,0
9,2000,0.0123457,0,-4.32414e-19,0,0.0493827,0,0.0123457,79,2,0
9,2001,0.013468,0,0.000759734,0,4.86383e-17,0,0.0127083,66,15,0
9,2002,0.0151515,0,0.0019166,0,2.81256e-16,0,0.0132349,66,15,0
9,2003,0.0151515,0,0.0019166,0,-8.45884e-17,0,0.0132349,66,15,0
9,2004,0.0171592,0,0.00149645,0,0.00164609,0,0.0156628,66,15,0
9,2005,0.0171592,0,0.00149645,0,0.00164609,0,0.0156628,66,15,0
9,2006,0.0470085,0,0.00654679,0,0.022792,0,0.0404618,68,13,0
9,2007,0.0466319,0,0.00578477,0,0.027269,0,0.0408472,67,14,0
9,2008,0.0466319,0,0.00578477,0,0.027269,0,0.0408472,67,14,0
9,2009,0.0496028,0,0.00444601,0,0.0365317,0,0.0451568,62,19,0
9,2010,0.0422602,0,-3.84877e-15,0,0.0105121,0,0.0422602,3,78,0
9,2011,0.0403737,0,0.00460735,0,0.0258671,0,0.0357664,74,7,0
9,2012,0.0403737,0,0.00460735,0,0.0258671,0,0.0357664,74,7,0
9,2013,0.04,0,0.00473362,0,0.0164609,0,0.0352664,75,6,0
9,2014,0.04,0,0.00473362,0,0.0164609,0,0.0352664,75,6,0
9,2015,0.012833,0,0.000324886,0,1.66533e-16,0,0.0125081,76,5,0
9,2016,0.0123457,0,0,0,-1.05471e-16,0,0.0123457,76,5,0
9,2017,0.0123457,0,5.06418e-19,0,-6.10623e-17,0,0.0123457,76,5,0
9,2018,0,0,0,0,0,0,0,41,40,0
9,2019,0,0,0,0,0,0,0,46,35,0
9,2020,0,0,0,0,0,0,0,39,42,0
9,2021,0,0,0,0,0,0,0,38,43,0
9,2022,0,0,0,0,0,0,0,44,37,0
9,2023,0,0,0,0,0,0,0,42,39,0
